iata,icao,latitude,longitude,name,iso_country
HGE,SVHG,10.462474,-66.092779,Higuerote Airport,VE
ICA,SVIC,4.338137,-61.738661,Ikabaru Airport,VE
ICC,SVIE,10.794432,-63.98159,Andrés Miguel Salazar Marcano Airport,VE
LSP,SVJC,11.780775,-70.151497,Josefa Camejo International Airport,VE
KAV,SVKA,5.593056,-61.763333,Kavanayen Airport,VE
KTV,SVKM,5.7171,-62.33727,Kamarata Airport,VE
LFR,SVLF,8.239167,-72.271027,La Fria Airport,VE
MAR,SVMC,10.557542,-71.729307,La Chinita International Airport,VE
MRD,SVMD,8.582078,-71.161041,Alberto Carnevalli Airport,VE
PMV,SVMG,10.912603,-63.966599,Del Caribe Santiago Mariño International Airport,VE
CCS,SVMI,10.602214,-66.991174,Maiquetía Simón Bolívar International Airport,VE
MUN,SVMT,9.749023,-63.153348,José Tadeo Monagas International Airport,VE
CBS,SVON,10.3307,-71.322502,Oro Negro Airport,VE
PYH,SVPA,5.61999,-67.606102,Cacique Aramare Airport,VE
PBL,SVPC,10.4805,-68.072998,General Bartolome Salom International Airport,VE
PDZ,SVPE,9.978672,-62.231318,Pedernales Airport,VE
PPH,SVPH,4.600362,-61.49816,Paraitepuy Airstrip,VE
SCI,SVPM,7.801389,-72.202778,Paramillo Airport,VE
PZO,SVPR,8.28853,-62.760399,General Manuel Carlos Piar International Airport,VE
PTM,SVPT,7.575479,-70.174435,Palmarito Airport,VE
LRV,SVRS,11.946935,-66.668333,Los Roques Airport,VE
SVS,SVS,66.016727,-149.056835,Stevens Village Airport,US
SVZ,SVSA,7.840809,-72.439878,Juan Vicente Gómez International Airport,VE
SBB,SVSB,7.803514,-71.165718,Santa Bárbara de Barinas Airport,VE
SNV,SVSE,4.554699,-61.145234,Santa Elena de Uairén Airport,VE
STD,SVSO,7.56538,-72.035103,Mayor Buenaventura Vivas International Airport,VE
SNF,SVSP,10.2787,-68.755203,Sub Teniente Nestor Arias Airport,VE
SFD,SVSR,7.88332,-67.444,San Fernando de Apure Las Flecheras National Airport,VE
SOM,SVST,8.9451465606689,-64.151084899902,San Tomé Airport,VE
STB,SVSZ,8.97455,-71.943253,Miguel Urdaneta Fernández Airport,VE
TUV,SVTC,9.088994,-62.094173,Tucupita Airport,VE
TMO,SVTM,7.24938,-61.52893,Tumeremo Airport,VE
URM,SVUM,5.358118,-62.671625,Uriman Airport,VE
WOK,SVUQ,4.984002,-61.730102,Uon Quen Airport,VE
VLN,SVVA,10.149733,-67.928398,Arturo Michelena International Airport,VE
VIG,SVVG,8.624139,-71.672668,Juan Pablo Pérez Alfonso Airport,VE
VLV,SVVL,9.340478,-70.584061,Dr. Antonio Nicolás Briceño Airport,VE
VDP,SVVP,9.22202777863,-65.9935836792,Valle de La Pascua Airport,VE
BAZ,SWBC,-0.981191,-62.918603,Barcelos Airport,BR
JSB,SWBE,-4.042841,-40.893813,Walfrido Salmito de Almeida Airport,BR
LCB,SWBG,-15.1934,-59.3848,André Antônio Maggi Airport,BR
RBB,SWBR,-4.40634,-59.602402,Borba Airport,BR
CAF,SWCA,-4.871473,-66.897552,Carauari Airport,BR
CQS,SWCQ,-12.4211,-64.251602,Costa Marques Airport,BR
DMT,SWDM,-14.3769,-56.400398,Diamantino Airport,BR
DNO,SWDN,-11.5954,-46.846699,Dianópolis Airport,BR
ERN,SWEI,-6.639533,-69.879709,Eirunepé Airport,BR
CQA,SWEK,-13.576545,-52.268296,Canarana Airport,BR
SXO,SWFX,-11.6324,-50.689602,São Félix do Araguaia Airport,BR
GRP,SWGI,-11.7396,-49.132198,Gurupi Airport,BR
AUX,SWGN,-7.22787,-48.240501,Araguaína Airport,BR
GGB,SWHP,-14.019959,-52.152003,Frederico Carlos Müller Airport,BR
HUW,SWHT,-7.532120227810001,-63.072101593,Humaitá Airport,BR
IPG,SWII,-2.940141,-69.694264,Ipiranga Airport,BR
IDO,SWIY,-11.57229995727539,-50.66619873046875,Santa Izabel do Morro Airport,BR
JIA,SWJN,-11.419444,-58.701668,Juína Airport,BR
JTI,SWJW,-17.8299007416,-51.7729988098,Jataí Airport,BR
CCX,SWKC,-16.0436,-57.629902,Cáceres Airport,BR
CIZ,SWKO,-4.13406,-63.132599,Danilson Municipal Airport,BR
NSR,SWKQ,-9.083392,-42.644656,Serra da Capivara Airport,BR
TLZ,SWKT,-18.216801,-47.8997,Catalão Airport,BR
LBR,SWLB,-7.27897,-64.769501,Lábrea Airport,BR
RVD,SWLC,-17.834723,-50.956112,General Leite de Castro Airport,BR
MBZ,SWMW,-3.37217,-57.7248,Maués Airport,BR
NVP,SWNA,-5.11803,-60.364899,Novo Aripuanã Airport,BR
BCR,SWNK,-8.834573,-67.312485,Novo Campo Airport,BR
NQL,SWNQ,-14.434869,-48.491615,Niquelândia Airport,BR
APS,SWNS,-16.363575,-48.9288,Anápolis Airport,BR
FBA,SWOB,-2.5326099395800004,-66.0831985474,Fonte Boa Airport,BR
PIN,SWPI,-2.673521,-56.777625,Parintins Airport,BR
PBQ,SWPM,-11.6416,-61.1791,Pimenta Bueno Airport,BR
PBX,SWPQ,-10.85935,-51.688152,Fazenda Piraguassu Airport,BR
IRZ,SWTP,-0.378604,-64.992558,Tapuruquara Airport,BR
TGQ,SWTS,-14.662,-57.443744,Tangará da Serra Airport,BR
AZL,SWTU,-13.465528,-58.866935,Fazenda Tucunaré Airport,BR
SQM,SWUA,-13.3313,-50.197601,São Miguel do Araguaia Airport,BR
VLP,SWVC,-9.981057,-51.140358,Vila Rica Airport,BR
MBK,SWXM,-10.170368,-54.953964,Orlando Villas Boas Regional Airport,BR
NOK,SWXV,-14.697778,-52.347246,Xavantina Airport,BR
IUP,SWYN,-7.172773,-59.8396,Apuí Airport,BR
ITI,SWZL,-18.147591,-41.715044,Fazenda Americana Airport,BR
SXP,SXP,62.520599,-164.848006,Nunam Iqua Airport,US
AHL,SYAH,2.47403,-59.320786,Aishalton Airport,GY
NAI,SYAN,3.95944,-59.124199,Annai Airport,GY
SYB,SYB,58.373291,-152.201797,Seal Bay Seaplane Base,US
BMJ,SYBR,7.371096,-60.48926,Baramita Airport,GY
GFO,SYBT,6.358864,-58.655207,Bartica A Airport,GY
GEO,SYCJ,6.49855,-58.254101,Cheddi Jagan International Airport,GY
SYF,SYF,49.151,-123.698,Silva Bay Seaplane Base,CA
OGL,SYGO,6.805881,-58.107657,Eugene F. Correia International Airport,GY
IMB,SYIB,5.70811,-60.294201,Imbaimadai Airport,GY
KAI,SYKA,5.177349,-59.48898,Kaieteur Airport,GY
KAR,SYKM,5.86534,-60.614201,Kamarang Airport,GY
KRM,SYKR,3.769883,-59.344409,Karanambo Airport,GY
KRG,SYKS,4.03005,-59.54749,Karasabai Airport,GY
KTO,SYKT,4.64916,-59.832199,Kato Airport,GY
KKG,SYKZ,5.2684,-58.995,Konawaruk Airport,GY
SYL,SYL,35.814999,-120.744003,Roberts Army Heliport,US
LUB,SYLP,2.3939299583399998,-59.4410018921,Lumid Pau Airport,GY
LTM,SYLT,3.37276,-59.789398,Lethem Airport,GY
USI,SYMB,8.20017,-59.777965,Mabaruma Airport,GY
MHA,SYMD,5.272845,-59.149296,Mahdia Airport,GY
VEG,SYMK,4.898172,-59.817027,Maikwak Airport,GY
MYM,SYMM,4.452267,-59.603126,Monkey Mountain Airport,GY
MWJ,SYMR,7.487736,-60.185237,Matthews Ridge Airport,GY
QSX,SYNA,6.244324,-57.474172,New Amsterdam Airport,GY
ORJ,SYOR,4.72527,-60.035,Orinduik Airport,GY
PKM,SYPK,7.74222,-59.882612,Port Kaituma Airport,GY
PIQ,SYPL,5.356667,-60.381,Pipillipai Airport,GY
PMT,SYPM,4.699587,-59.713841,Paramakatoi Airport,GY
PRR,SYPR,5.81724,-61.055489,Paruima Airport,GY
SDC,SYSC,2.9913,-59.51,Sand Creek Airport,GY
SKM,SYSK,5.859676,-57.14901,Skeldon Airport,GY
ANU,TAPA,17.1367,-61.792702,V. C. Bird International Airport,AG
BGI,TBPB,13.074667,-59.491034,Grantley Adams International Airport,BB
TBV,TBV,8.3027,171.1615,Tabal Airstrip,MH
TCT,TCT,62.993206,-156.029026,Takotna Airport,US
DCF,TDCF,15.336693,-61.392108,Canefield Airport,DM
DOM,TDPD,15.546673,-61.301082,Douglas-Charles Airport,DM
DSD,TFFA,16.296902,-61.0844,La Désirade Airport,GP
BBR,TFFB,16.013648,-61.742928,Basse-Terre Baillif Airport,GP
SFC,TFFC,16.257799,-61.262501,St-François Airport,GP
FDF,TFFF,14.591,-61.003201,Martinique Aimé Césaire International Airport,MQ
SFG,TFFG,18.100057,-63.047444,Grand Case-l'Espérance Airport,MF
SBH,TFFJ,17.904398,-62.843333,St. Jean Airport,BL
GBJ,TFFM,15.868925,-61.270087,Marie-Galante Airport,GP
PTP,TFFR,16.265443,-61.532754,Maryse Condé International Airport,GP
LSS,TFFS,15.86439991,-61.5806007385,Terre-de-Haut Airport,GP
GND,TGPY,12.003996,-61.785302,Maurice Bishop International Airport,GD
CRU,TGPZ,12.4761,-61.472801,Lauriston Airport,GD
THW,THW,8.56,81.22,Trincomalee Harbor Waterdrome,LK
STT,TIST,18.337091,-64.977251,Cyril E. King Airport,VI
STX,TISX,17.701413,-64.802608,Henry E. Rohlsen Airport,VI
ARE,TJAB,18.45085,-66.675768,Antonio Nery Juarbe Pol Airport,PR
BQN,TJBQ,18.4949,-67.129402,Rafael Hernández International Airport,PR
TJC,TJC,9.4185,-78.4896,Ticantiquí Airport,PA
CPX,TJCP,18.312954,-65.303893,Benjamin Rivera Noriega Airport,PR
SIG,TJIG,18.45680046081543,-66.09809875488281,Fernando Luis Ribas Dominicci Airport,PR
MAZ,TJMZ,18.255699157714844,-67.14849853515625,Eugenio Maria De Hostos Airport,PR
PSE,TJPS,18.008301,-66.563004,Mercedita International Airport,PR
NRR,TJRV,18.247262,-65.63979,José Aponte de la Torre Airport,PR
SJU,TJSJ,18.4394,-66.001801,Luis Munoz Marin International Airport,PR
VQS,TJVQ,18.1348,-65.493599,Antonio Rivera Rodriguez Airport,PR
TKE,TKE,57.779701,-135.218002,Tenakee Seaplane Base,US
TKL,TKL,58.491645,-133.941575,Taku Lodge Seaplane Base,US
SKB,TKPK,17.310845,-62.719117,Robert L. Bradshaw International Airport,KN
NEV,TKPN,17.2057,-62.589901,Vance W. Amory International Airport,KN
SLU,TLPC,14.0202,-60.992901,George F. L. Charles Airport,LC
UVF,TLPL,13.7332,-60.952599,Hewanorra International Airport,LC
TLT,TLT,61.086973,-160.922842,Tuluksak Airport,US
BKN,TM-0002,39.681052,54.206008,Balkanabat International Airport,TM
AUA,TNCA,12.501056,-70.014281,Queen Beatrix International Airport,AW
BON,TNCB,12.131,-68.268501,Flamingo International Airport,BQ
CUR,TNCC,12.1889,-68.959801,Hato International Airport,CW
EUX,TNCE,17.4965,-62.979401,F. D. Roosevelt Airport,BQ
SXM,TNCM,18.041,-63.108898,Princess Juliana International Airport,SX
SAB,TNCS,17.64533,-63.220514,Juancho E. Yrausquin Airport,BQ
TOK,TOK,-6.2015,155.063,Torokina Airport,PG
TOV,TOV,18.45,-64.583333,Tortola West End Seaplane Base,VG
TPT,TPT,6.4948,-8.873,Tapeta Airport,LR
AXA,TQPF,18.204773,-63.05383,Clayton J. Lloyd International Airport,AI
MNI,TRPG,16.791835,-62.193204,John A. Osborne Airport,MS
TSG,TSG,63.374401092499994,-143.335998535,Tanacross Airport,US
TSI,TSI,-6.8498,146.3554,Tsile Tsile Airport,PG
TAB,TTCP,11.149571,-60.831298,A.N.R. Robinson International Airport,TT
POS,TTPP,10.59535,-61.337568,Piarco International Airport,TT
TTW,TTW,6.2876,81.2906,Tissa Tank Waterdrome,LK
TUJ,TUJ,6.26,35.5184,Tum Airport,ET
NGD,TUPA,18.727734,-64.32852,Captain Auguste George Airport,VG
EIS,TUPJ,18.445492,-64.541707,Terrance B. Lettsome International Airport,VG
VIJ,TUPW,18.446634,-64.427932,Virgin Gorda Airport,VG
SVD,TVSA,13.159725,-61.148801,Argyle International Airport,VC
BQU,TVSB,12.9884,-61.262001,J F Mitchell Airport,VC
CIW,TVSC,12.699,-61.3424,Canouan Airport,VC
MQS,TVSM,12.8879,-61.180199,Mustique Airport,VC
UNI,TVSU,12.600135,-61.411945,Union Island International Airport,VC
TWC,TWC,39.886663,79.233408,Tumxuk Tangwangcheng Airport,CN
TWH,TWH,33.432222222200004,-118.508611111,Two Harbors Amphibious Terminal,US
BDA,TXKF,32.363802,-64.67824,L.F. Wade International Airport,BM
TYE,TYE,61.076556,-151.131363,Tyonek Airport,US
GIT,TZ-GIT,-2.813667,32.172472,Mchauru Airport,TZ
TZO,TZO,-18.345064,45.015643,Tsimiroro Airport,MG
DBS,U41,44.162057,-112.220581,Dubois Municipal Airport,US
MXR,UA-0049,49.932,33.641,Myrhorod Air Base,UA
KHU,UA-0050,49.136799,33.477893,Kakhnovka Airfield,UA
KCP,UA-0107,48.695631,26.609471,Kam'yanets'-Podil's'kyi Airfield,UA
ALA,UAAA,43.354267,77.042828,Almaty International Airport,KZ
BXH,UAAH,46.894246,75.004533,Balkhash Airport,KZ
USJ,UAAL,46.190767,80.830922,Usharal Airport,KZ
BXJ,UAAR,43.352052,76.883039,Boralday Airport,KZ
TDK,UAAT,45.12255,78.442758,Taldykorgan Airport,KZ
NQZ,UACC,51.027035,71.467094,Nursultan Nazarbayev International Airport,KZ
KOV,UACK,53.329102,69.594597,Kokshetau International Airport,KZ
PPK,UACP,54.775622,69.187415,Petropavl International Airport,KZ
DMB,UADD,42.8536,71.303596,Taraz International Airport,KZ
BSZ,UAFM,43.061298,74.4776,Manas International Airport,KG
OSS,UAFO,40.609001,72.793297,Osh International Airport,KG
IKG,UAFP,42.508099,78.407799,Karakol International Airport,KG
CIT,UAII,42.365021,69.47564,Shymkent International Airport,KZ
HSA,UAIT,43.311087,68.550352,Hazrat Sultan International Airport,KZ
DZN,UAKD,47.708953,67.738094,Zhezkazgan National Airport,KZ
KGF,UAKK,49.670799,73.334396,Sary-Arka Airport,KZ
BXY,UAOL,45.621994,63.210773,Baikonur Krayniy International Airport,KZ
KZO,UAOO,44.706902,65.592499,Korkyt Ata International Airport,KZ
URA,UARR,51.151976,51.543652,Manshuk Mametova International Airport,KZ
EKB,UASB,51.590999603271484,75.21499633789062,Ekibastuz Airport,KZ
UKK,UASK,50.035033,82.496057,Oskemen International Airport,KZ
PWQ,UASP,52.194982,77.073088,Pavlodar International Airport,KZ
PLX,UASS,50.351295,80.234398,Semei International Airport,KZ
SZI,UASZ,47.487491,84.887675,Zaysan Airport,KZ
SCO,UATE,43.860093,51.09086,Aktau International Airport,KZ
GUW,UATG,47.121318,51.820343,Atyrau International Airport,KZ
AKX,UATT,50.248116,57.204144,Aktobe International Airport,KZ
AYK,UAUR,50.318599700927734,66.95279693603516,Arkalyk North Airport,KZ
KSN,UAUU,53.206902,63.550301,Kostanay International Airport,KZ
GYD,UBBB,40.47278,50.050931,Heydar Aliyev International Airport,AZ
FZL,UBBF,39.594578,47.196128,Fuzuli International Airport,AZ
GNJ,UBBG,40.738692,46.320383,Ganja International Airport,AZ
LLK,UBBL,38.757919,48.807042,Lankaran International Airport,AZ
NAJ,UBBN,39.188801,45.458401,Nakhchivan International Airport,AZ
GBB,UBBQ,40.808617,47.725389,Gabala International Airport,AZ
ZTU,UBBY,41.557823,46.669464,Zaqatala International Airport,AZ
ZZE,UBBZ,39.11443,46.74392,Zangilan International Airport,AZ
YLV,UBEE,40.631901,47.141899,Yevlakh Airport,AZ
LHL,UBLC,39.883787,46.363137,Lachin International Airport,AZ
IKU,UCFL,42.585584,76.701181,Issyk-Kul International Airport,KG
LWN,UDSG,40.750401,43.859299,Shirak International Airport,AM
EVN,UDYZ,40.148941,44.397887,Zvartnots International Airport,AM
BQJ,UEBB,67.648003,134.695007,Batagay Airport,RU
SUK,UEBS,67.792,130.394,Sakkyryr Airport,RU
UKG,UEBT,70.011002,135.645004,Ust-Kuyga Airport,RU
TLK,UECT,59.876389,111.044444,Talakan Airport,RU
ADH,UEEA,58.602798,125.408997,Aldan Airport,RU
YKS,UEEE,62.0933,129.770996,Platon Oyunsky Yakutsk International Airport,RU
NER,UELL,56.913898468018,124.91400146484,Chulman Airport,RU
MQJ,UEMA,66.450861,143.261551,Moma Airport,RU
KDY,UEMH,62.7890014648,136.854995728,Typliy Klyuch Airport,RU
GYG,UEMM,62.103484,129.545288,Magan Airport,RU
OLZ,UEMO,60.401833,120.476094,Olyokminsk Airport,RU
USR,UEMT,64.550003,143.115005,Ust-Nera Airport,RU
UMS,UEMU,60.357437,134.43731,Ust-Maya Airport,RU
VHV,UENI,63.458057403564,120.26916503906,Verkhnevilyuisk Airport,RU
NYR,UENN,63.296703,118.341953,Nyurba Airport,RU
SUY,UENS,62.185001373291,117.63500213623,Suntar Airport,RU
VYI,UENW,63.756668,121.693336,Vilyuisk Airport,RU
ULK,UERL,60.723594,114.825319,Lensk Airport,RU
ONK,UERO,68.514999,112.480003,Olenyok Airport,RU
PYJ,UERP,66.400398,112.029999,Polyarny Airport,RU
MJZ,UERR,62.534698486328125,114.03900146484375,Mirny Airport,RU
SYS,UERS,71.927902,114.080002,Saskylakh Airport,RU
BGN,UESG,68.556227,146.22784,Belaya Gora Airport,RU
SEK,UESK,67.4805,153.7364,Srednekolymsk Airport,RU
CKH,UESO,70.6231,147.901993,Chokurdakh Airport,RU
CYX,UESS,68.740601,161.337997,Cherskiy Airport,RU
IKS,UEST,71.697700500488,128.90299987793,Tiksi Airport,RU
ZKP,UESU,65.7485,150.8889,Zyryanka Airport,RU
ZIX,UEVV,66.7965011597,123.361000061,Zhigansk Airport,RU
KXO,UG-0001,-1.2837,29.7197,Kisoro Airport,UG
KHX,UG-0002,-0.7165,29.6997,Savannah Airstrip,UG
OYG,UG-OYG,3.6444,31.762762,Moyo Airport,UG
UGB,UGB,57.424052,-157.74479,Ugashik Bay Airport,US
KUT,UGKO,42.177448,42.485353,David the Builder Kutaisi International Airport,GE
BUS,UGSB,41.60939,41.600315,Alexander Kartveli Batumi International Airport,GE
SUI,UGSS,42.8582,41.128101,Vladislav Ardzinba Sukhum International Airport,GE
TBS,UGTB,41.669201,44.9547,Tbilisi International Airport,GE
BQS,UHBB,50.426723,127.415502,Ignatyevo Airport,RU
EYA,UHBE,53.687023,127.090972,Zeya Airport,RU
TYD,UHBW,55.284936,124.77901,Tynda Airport,RU
KHV,UHHH,48.528338,135.188588,Khabarovsk Novy Airport,RU
KXK,UHKK,50.409,136.934006,Komsomolsk-on-Amur Airport,RU
GVN,UHKM,48.925067,140.035348,Sovetskaya Gavan (Maygatka) Airport,RU
DYR,UHMA,64.734902,177.740997,Ugolny Yuri Ryktheu Airport,RU
PVS,UHMD,64.378098,-173.242996,Provideniya Bay Airport,RU
KPW,UHMK,67.845001,166.139999,Keperveem Airport,RU
GDX,UHMM,59.9109992980957,150.72000122070312,Sokol Airport,RU
KVM,UHMO,64.665446,170.417626,Markovo Airport,RU
PWE,UHMP,69.783302,170.597,Pevek Airport,RU
SWV,UHMW,61.921786,159.229059,Severo-Evensk Airport,RU
BQG,UHNB,52.381041,140.449378,Bogorodskoye Airport,RU
NLI,UHNN,53.154999,140.649994,Nikolayevsk-na-Amure Airport,RU
OHO,UHOO,59.410065,143.056503,Okhotsk Airport,RU
PKC,UHPP,53.168716,158.451068,Yelizovo Airport,RU
BVV,UHSB,44.919998,147.621994,Burevestnik Airport,RU
OHH,UHSH,53.516446,142.881426,Okha Airport,RU
ITU,UHSI,45.256389,147.95549,Iturup Airport,RU
EKS,UHSK,49.1903,142.082993,Shakhtyorsk Airport,RU
DEE,UHSM,43.961066,145.684977,Yuzhno-Kurilsk Mendeleyevo Airport,RU
NGK,UHSN,51.783955,143.141785,Nogliki Airport,RU
ZZO,UHSO,50.669929,142.760082,Zonalnoye Airport,RU
UUS,UHSS,46.885461,142.717466,Yuzhno-Sakhalinsk International Airport,RU
AEM,UHTG,45.84126,137.673568,Amgu Airport,RU
ETL,UHTQ,46.541704,138.321703,Svetlaya Airport,RU
EDN,UHWE,47.178201,138.657357,Yedinka Airport,RU
KVR,UHWK,44.2726,135.029,Kavalerovo Airport,RU
TLY,UHWP,44.814999,136.292007,Plastun Airport,RU
NEI,UHWT,45.0825,136.5912,Terney Airport,RU
VVO,UHWW,43.396256,132.148155,Vladivostok International Airport,RU
HTA,UIAA,52.024841,113.305839,Chita-Kadala International Airport,RU
CZR,UIAR,56.914423,118.270072,Chara Airport,RU
BTK,UIBB,56.3696,101.701822,Bratsk Airport,RU
UIK,UIBS,58.135409,102.556066,Ust-Ilimsk Airport,RU
IKT,UIII,52.266707,104.395563,Irkutsk International Airport,RU
ODO,UIKB,57.866100311299995,114.242996216,Bodaybo Airport,RU
ERG,UIKE,61.2750015259,108.029998779,Yerbogachen Airport,RU
KCK,UIKK,57.773,108.064,Kirensk Airport,RU
RZH,UIKP,42.921698,133.904438,Preobrazheniye Airport,RU
UKX,UITT,56.856701,105.730003,Ust-Kut Airport,RU
NZG,UIUN,55.8008,109.595001,Nizhneangarsk International Airport,RU
UUD,UIUU,51.808614,107.439652,Baikal International Airport,RU
KBP,UKBB,50.345001,30.894699,Boryspil International Airport,UA
KRQ,UKCK,48.706799,37.630922,Kramatorsk Airport,UA
MPW,UKCM,47.07609939575195,37.44960021972656,Mariupol International Airport,UA
ERD,UKDB,46.814999,36.758099,Berdyansk Airport,UA
DNK,UKDD,48.357201,35.100601,Dnipro International Airport,UA
OZH,UKDE,47.866962,35.314723,Zaporizhzhia International Airport,UA
KWG,UKDR,48.04330062866211,33.209999084472656,Kryvyi Rih International Airport,UA
UKS,UKFB,44.691822,33.57462,Sevastopol International Airport / Belbek Air Base,UA
SIP,UKFF,45.0522,33.975101,Simferopol International Airport,UA
KHC,UKFK,45.372501,36.401402,Kerch Airport,UA
UKH,UKH,19.386389,56.401389,Mukhaizna Airport,OM
HRK,UKHH,49.926943,36.290814,Kharkiv International Airport,UA
PLV,UKHP,49.5686,34.397202,Suprunovka Airport,UA
UMY,UKHS,50.858299,34.762501,Sumy Airport,UA
CKC,UKKE,49.4156,31.9953,Cherkasy International Airport,UA
KGO,UKKG,48.542801,32.285,Kirovograd Airport,UA
ZTR,UKKV,50.270556,28.738611,Zhytomyr Airport,UA
UCK,UKLC,50.678404,25.487165,Lutsk Airport,UA
HMJ,UKLH,49.359699,26.933399,Khmelnytskyi Airport,UA
IFO,UKLI,48.88420104980469,24.686100006103516,Ivano-Frankivsk International Airport,UA
LWO,UKLL,49.8125,23.9561,Lviv International Airport,UA
CWC,UKLN,48.259300231933594,25.98080062866211,Chernivtsi International Airport,UA
RWN,UKLR,50.60710144042969,26.141599655151367,Rivne International Airport,UA
TNL,UKLT,49.5242,25.7001,Ternopil International Airport,UA
UDJ,UKLU,48.6343,22.263399,Uzhhorod International Airport,UA
KHE,UKOH,46.6758,32.506401,Kherson International Airport,UA
ODS,UKOO,46.427196,30.672649,Odesa International Airport,UA
VIN,UKWW,49.242531,28.613778,Vinnytsia/Gavyryshivka International Airport,UA
ARH,ULAA,64.60030364990234,40.71670150756836,Talagi Airport,RU
VKV,ULAH,64.441704,40.4217,Vaskovo Airport,RU
LDG,ULAL,64.896004,45.723,Leshukonskoye Airport,RU
NNM,ULAM,67.639999,53.121899,Naryan Mar Airport,RU
CSH,ULAS,65.029996,35.730558,Solovki Airport,RU
AMV,ULDD,69.76329803466797,61.556400299072266,Amderma Airport,RU
VRI,ULDW,68.848503,58.201401,Varandey Airport,RU
KSZ,ULKK,61.235801696777344,46.6974983215332,Kotlas Airport,RU
LED,ULLI,59.800301,30.262501,Pulkovo Airport,RU
MMK,ULMM,68.7817,32.750801,Emperor Nicholas II Murmansk Airport,RU
PKV,ULOO,57.781316,28.39384,Princess Olga Pskov International Airport,RU
PES,ULPB,61.885201,34.154701,Petrozavodsk Airport,RU
CEE,ULWC,59.273601532,38.015800476100004,Cherepovets Airport,RU
VUS,ULWU,60.7883,46.259998,Velikiy Ustyug Airport,RU
VGD,ULWW,59.282501,39.944401,Vologda Airport,RU
BQT,UMBB,52.108138,23.89676,Brest International Airport,BY
GME,UMGG,52.527000427246094,31.016700744628906,Gomel Airport,BY
VTB,UMII,55.126499176025,30.349599838257,Vitebsk Vostochny Airport,BY
KGD,UMKK,54.89161,20.598559,Khrabrovo Airport,RU
GNA,UMMG,53.602001,24.053801,Hrodna Airport,BY
MSQ,UMMS,53.888071,28.039964,Minsk National Airport,BY
MVQ,UMOO,53.954898834228516,30.09510040283203,Mogilev Airport,BY
ABA,UNAA,53.740002,91.385002,Abakan International Airport,RU
BAX,UNBB,53.361285,83.539701,Barnaul Gherman Titov International Airport,RU
RGK,UNBG,51.969204,85.836539,Gorno-Altaysk Airport,RU
KEJ,UNEE,55.2701,86.107201,Alexei Leonov Kemerovo International Airport,RU
BKA,UNIB,61.676701,96.355003,Baykit Airport,RU
EIE,UNII,58.474201,92.112503,Yeniseysk Airport,RU
YAE,UNIJ,60.255001,90.195,Yartsevo Airport,RU
TGP,UNIP,61.589699,89.994003,Podkamennaya Tunguska Airport,RU
VEO,UNIS,60.373299,93.011703,Severo-Yeniseysk Airport,RU
GOY,UNIT,64.333511,100.432892,Tura Mountain Airport,RU
VAQ,UNIW,60.356229,102.309641,Vanavara Airport,RU
BGS,UNKB,58.380615,97.472336,Boguchany Airport,RU
KNY,UNKI,58.479401,99.093903,Kodinsk Airport,RU
KJA,UNKL,56.175743,92.485788,Krasnoyarsk International Airport,RU
KCY,UNKM,56.177584,92.545881,Krasnoyarsk Cheremshanka Airport,RU
ACS,UNKS,56.269185,90.57511,Achinsk Airport,RU
KYZ,UNKY,51.669399,94.400597,Kyzyl Airport,RU
OVB,UNNT,55.019756,82.618675,Novosibirsk Tolmachevo Airport,RU
OMS,UNOO,54.963124,73.312418,Omsk Central Airport,RU
SWT,UNSS,60.7094,77.660004,Strezhevoy Airport,RU
TOF,UNTT,56.380299,85.208298,Tomsk Kamov Airport,RU
NOZ,UNWW,53.811401,86.877197,Spichenkovo Airport,RU
DKS,UODD,73.517807,80.379669,Dikson Airport,RU
HTG,UOHH,71.97810363769531,102.49099731445312,Khatanga Airport,RU
